DATE,AQI,CO,NO,NO2,O3,SO2,PM_5,PM10,NH3
1610812800,4,534.06,0,14.05,55.08,5.72,36.33,41.79,4.05
1610816400,4,520.71,0,13.02,54.36,5.19,42.74,48.86,3.04
1610820000,4,494,0,12.51,53.64,4.59,47.91,54.53,2.06
1610823600,5,460.63,0,10.71,55.79,4.23,52.5,59.59,1.49
1610827200,5,440.6,0,8.48,60.8,4.41,57.2,64.91,1.39
1610830800,5,427.25,0,7.03,65.8,5.07,61.32,69.23,1.3
1610834400,5,427.25,0,6.77,66.52,5.96,67.1,74.28,1.08
1610838000,5,440.6,0,7.28,63.66,6.5,72.14,78.69,0.96
1610841600,5,467.3,0,9.17,59.37,7.21,76.39,82.31,0.95
1610845200,5,554.09,0,15.25,51.5,8.23,80.23,86.28,1.28
1610848800,5,761.03,0.11,31.19,33.98,10.73,83.21,90.6,1.85
1610852400,5,961.3,1.48,45.93,18.95,14.66,85.82,94.02,2.15
1610856000,5,741.01,1.44,31.19,37.19,17.64,59.54,65.48,1.95
1610859600,4,634.19,1.84,23.99,41.49,17.88,46.47,51.47,2.31
1610863200,4,554.09,2.07,19.02,47.21,17.64,38.74,43.22,2.44
1610866800,4,420.57,2.1,10.28,64.37,12.16,27.7,30.77,1.73
1610870400,3,350.48,1.17,7.03,76.53,7.87,20.83,22.98,1.44
1610874000,2,320.44,0.92,5.14,86.55,5.78,18.93,20.71,1.44
1610877600,3,353.81,1.38,7.45,89.41,6.2,22.43,24.36,1.93
1610881200,4,440.6,1.77,14.22,77.96,7.45,26.81,29.2,2.76
1610884800,4,527.38,1.4,22.96,60.08,7.87,30.23,33.05,3.39
1610888400,4,547.41,0.13,24.33,53.64,7.39,36.45,39.8,3.64
1610892000,4,514.03,0,19.54,61.51,7.21,46.48,50.49,3.39
1610895600,5,480.65,0,15.42,70.81,7.09,54.23,58.84,2.91
1610899200,5,447.27,0,11.82,76.53,6.2,57.74,63.22,2.88
1610902800,5,447.27,0,10.63,75.82,5.36,57.79,64.2,2.91
1610906400,5,440.6,0,9.94,75.1,4.77,57.17,63.72,2.63
1610910000,5,420.57,0,9.08,73.67,4.53,56.98,63,2.25
1610913600,5,417.23,0,8.65,70.1,5.01,56.98,62.63,2.09
1610917200,5,407.22,0,7.8,66.52,5.01,56.31,61.75,1.74
1610920800,5,400.54,0,7.54,64.37,5.25,54.72,59.97,1.52
1610924400,5,393.87,0,7.45,62.94,5.6,51.72,56.72,1.44
1610928000,4,390.53,0,8.05,63.66,5.9,47.93,52.52,1.33
1610931600,4,417.23,0,10.71,65.09,6.26,46.32,50.82,1.31
1610935200,4,520.71,0.05,19.02,58.65,7.51,47.18,52.41,1.68
1610938800,4,600.82,1.79,23.65,52.93,9.06,47.32,53.02,2.22
1610942400,4,560.76,3.86,18.34,64.37,10.01,45.83,51.57,2.76
1610946000,4,514.03,3.97,14.4,75.82,10.97,44.96,50.84,3.29
1610949600,4,487.33,3.07,11.31,95.84,11.8,46.56,52.43,3.17
1610953200,4,400.54,1.37,6.26,118.73,9.42,49.98,54.07,1.28
1610956800,5,383.85,1.03,5.27,125.89,8.58,52.31,56.08,0.9
1610960400,5,377.18,0.95,5.14,124.45,7.75,50.52,54.48,0.89
1610964000,4,373.84,1.06,6.08,115.87,7.39,44.91,48.85,0.93
1610967600,4,393.87,1.29,9,104.43,7.63,39.83,44.01,1.14
1610971200,4,433.92,0.92,13.71,91.55,7.75,36.44,40.92,1.44
1610974800,4,487.33,0.09,18.68,76.53,8.35,34.96,40.02,2.25
1610978400,4,520.71,0,20.91,67.23,8.7,35.92,42.09,3.61
1610982000,4,520.71,0,20.05,63.66,8.23,37.67,44.66,4.24
1610985600,4,500.68,0,17.14,61.51,7.21,39.04,46.47,3.64
1610989200,4,507.36,0,16.79,57.94,6.8,40.83,48.57,2.85
1610992800,4,514.03,0,17.14,54.36,6.32,42.15,49.9,2.03
1610996400,4,487.33,0,15.42,52.93,5.78,42.85,50.41,1.58
1611000000,4,447.27,0,12.17,52.93,5.48,43.3,50.81,1.55
1611003600,4,423.91,0,9.94,52.21,5.13,43.63,51,1.58
1611007200,4,413.9,0,8.91,51.5,5.25,43.93,50.94,1.6
1611010800,4,407.22,0,8.48,51.5,5.78,44.39,51.22,1.54
1611014400,4,410.56,0,9,53.64,6.68,43.79,50.19,1.38
1611018000,4,433.92,0,11.65,57.94,7.63,40.64,46.17,1.27
1611021600,4,534.06,0.05,20.56,50.78,9.06,38.23,43.41,1.76
1611025200,4,654.22,1.96,27.76,42.56,10.73,36.89,41.97,2.25
1611028800,4,660.9,5.25,23.65,47.92,12.04,35.21,40.23,2.72
1611032400,4,607.49,5.87,18.34,59.37,12.76,33.05,37.9,3.39
1611036000,4,560.76,4.86,14.74,77.25,13.11,32.03,36.45,3.64
1611039600,3,427.25,2.01,7.63,103,8.82,23.29,26.04,1.77
1611043200,3,393.87,1.37,6.08,113.01,7.51,21.16,23.38,1.47
1611046800,3,390.53,1.24,6.08,115.87,7.21,20.99,23.22,1.62
1611050400,3,403.88,1.37,7.45,114.44,7.27,20.94,23.31,1.82
1611054000,3,447.27,1.72,11.31,104.43,7.87,20.28,22.78,2.12
1611057600,2,500.68,1.41,17.65,90.12,8.58,19.58,22.3,2.53
1611061200,3,707.63,0.25,34.96,58.65,9.42,21.58,25.4,4.18
1611064800,4,881.2,0.03,45.24,33.26,9.78,26.18,32.18,6.78
1611068400,4,907.9,0.11,45.93,23.6,9.42,30.39,38.34,8.74
1611072000,4,841.14,0.1,40.1,23.25,8.23,32.87,41.99,8.61
1611075600,4,787.74,0.08,35.64,24.68,7.33,33.85,43.27,6.78
1611079200,4,727.65,0.05,31.19,27.9,6.44,33.23,42.1,4.43
1611082800,4,634.19,0.01,24.33,35.05,5.48,32.29,40,2.69
1611086400,4,567.44,0,18.17,40.41,4.89,33.13,40.4,2
1611090000,4,527.38,0,13.88,43.63,4.53,34.98,42.07,1.77
1611093600,4,507.36,0,11.82,44.7,4.47,37.95,45.14,1.73
1611097200,4,514.03,0,11.65,43.27,4.65,41.61,49.11,1.76
1611100800,4,547.41,0.01,14.05,40.05,5.07,45.89,53.79,1.93
1611104400,5,660.9,0.09,22.96,30.76,5.9,51.39,60.07,2.34
1611108000,5,974.66,3.44,42.5,12.16,8.11,59.4,69.66,2.98
1611111600,5,1335.14,21.91,45.24,14.66,10.97,65.72,77.06,3.74
1611115200,5,1001.36,13.64,33.59,45.42,14.54,54,62.59,3.1
1611118800,4,821.11,9.5,25.02,67.23,15.97,46.76,54.11,3.61
1611122400,4,694.28,5.81,20.05,97.28,17.88,46.09,52.83,3.99
1611126000,4,417.23,2.1,9.34,107.29,11.8,25.08,28.21,1.87
1611129600,2,373.84,1.45,7.03,110.15,9.66,19.79,21.86,1.5
1611133200,2,373.84,1.23,6.68,114.44,8.82,19.34,21.21,1.57
1611136800,2,400.54,1.31,8.57,111.58,8.94,19.47,21.29,1.79
1611140400,3,467.3,1.73,14.05,101.57,10.13,20.9,22.96,2.34
1611144000,3,547.41,1.45,22.28,86.55,10.97,23.31,25.82,3.01
1611147600,4,747.68,0.22,40.1,58.65,12.04,29.97,34.07,5.13
1611151200,4,854.49,0,45.24,41.13,11.68,38.38,44.38,7.28
1611154800,4,821.11,0.01,38.39,37.91,10.37,44.79,51.84,8.11
1611158400,4,741.01,0,31.19,41.49,8.82,48.79,56.13,7.47
1611162000,5,700.95,0,27.42,44.35,7.63,50.05,57.27,5.83
1611165600,4,667.57,0,24.68,45.06,6.62,49.23,55.9,3.96
1611169200,4,600.82,0,20.22,47.21,5.6,48.11,54.15,2.5
1611172800,4,547.41,0,15.25,48.64,5.19,48.75,54.83,1.92
1611176400,5,514.03,0,12.34,47.21,5.01,50.33,56.71,1.88
1611180000,5,507.36,0,11.48,44.35,5.36,53.34,59.49,1.85
1611183600,5,500.68,0,11.48,43.63,6.2,55.86,61.53,1.84
1611187200,5,514.03,0,13.2,43.63,7.45,57.7,62.77,1.81
1611190800,5,580.79,0.01,19.36,39.7,9.18,58.53,63.4,2.06
1611194400,5,794.41,0.55,35.99,22.35,11.56,59.45,65.13,2.82
1611198000,5,1081.47,8.49,45.24,9.66,14.42,60.12,66.91,3.64
1611201600,5,1001.36,11.29,36.67,21.99,16.93,53.63,60.25,3.9
1611205200,5,867.84,10.39,30.16,37.55,19.07,51.66,58.57,4.62
1611208800,5,821.11,9.28,27.42,55.79,21.46,53.2,60.52,5.32
1611212400,4,567.44,3.55,14.57,80.82,15.14,30.56,34.2,2.63
1611216000,3,514.03,1.82,12,90.12,12.99,23.46,25.95,2.03
1611219600,3,514.03,1.1,12.68,91.55,12.99,21.82,24.12,2.09
1611223200,3,534.06,1.48,14.4,91.55,13.59,20.74,22.99,2.25
1611226800,3,594.14,1.55,20.74,85.12,15.14,21.14,23.56,2.63
1611230400,3,687.6,1.09,30.85,72.24,16.93,21.73,24.42,3.17
1611234000,4,1134.87,1.16,67.86,24.32,17.88,26.31,30.7,5.57
1611237600,4,1575.47,15.42,76.08,0.25,17.41,34.09,41.63,9.12
1611241200,4,1682.28,25.93,63.75,0.01,15.5,40.47,50.99,11.65
1611244800,4,1441.96,20.79,50.72,0.02,12.04,40.56,52.6,11.91
1611248400,4,1174.93,13.08,40.1,0.13,9.3,36.8,49.04,8.99
1611252000,4,1001.36,8.61,35.64,0.45,7.45,32.86,44.49,5.45
1611255600,4,834.47,2.52,32.9,3.93,6.26,29.8,39.67,3.26
1611259200,4,680.92,0.14,24.33,16.45,5.78,29.5,37.76,2.53
1611262800,4,580.79,0.01,15.94,30.04,5.78,30.91,37.38,2.31
1611266400,4,527.38,0,11.65,42.2,6.62,35.21,39.86,1.82
1611270000,4,514.03,0,10.2,51.5,7.63,40.38,44.18,1.47
1611273600,4,514.03,0,10.54,58.65,8.82,44.76,48.1,1.3
1611277200,4,554.09,0,13.71,62.23,10.37,44.07,47.07,1.44
1611280800,4,680.92,0.03,22.96,53.64,12.28,40.13,43.25,2.03
1611284400,4,794.41,1.84,29.13,45.78,14.66,37.19,40.46,2.57
1611288000,4,680.92,3.41,19.88,58.65,13.83,28.76,31.62,2.25
1611291600,4,594.14,3.1,14.05,73.67,12.99,26.06,28.77,2.34
1611295200,4,540.73,2.1,10.03,94.41,11.44,27.11,29.78,2.25
1611298800,4,427.25,1.12,6.26,111.58,7.75,28.28,30.5,1.63
1611302400,4,390.53,0.89,5.57,118.73,6.5,32.82,35.05,1.55
1611306000,4,383.85,0.84,5.74,120.16,6.2,35.03,37.36,1.69
1611309600,4,400.54,1.08,7.63,117.3,6.56,37,39.51,1.96
1611313200,4,460.63,1.47,12.68,111.58,7.75,39.51,42.37,2.44
1611316800,4,534.06,1.16,20.74,97.28,8.82,41.74,44.98,2.95
1611320400,4,747.68,0.15,40.1,67.23,10.73,46.24,50.91,5
1611324000,4,907.9,0,52.09,41.84,11.68,49.8,56.47,7.66
1611327600,4,921.25,0.02,52.09,32.19,11.21,49.3,57.4,9.25
1611331200,4,814.44,0.01,41.47,35.05,9.78,45.6,53.84,9.5
1611334800,4,694.28,0,30.16,43.27,8.46,41.42,48.88,8.74
1611338400,4,614.17,0,21.94,55.08,7.39,39.37,45.53,6.52
1611342000,4,554.09,0,13.02,84.4,8.23,49.91,54.69,3.07
1611345600,5,587.46,0,7.88,104.43,11.56,66.69,71.29,1.35
1611349200,5,634.19,0,6.43,100.14,14.19,73.43,78.06,0.59
1611352800,5,640.87,0,6.43,87.98,14.31,70.47,74.66,0.37
1611356400,5,620.84,0,7.03,76.53,12.52,66.79,70.66,0.41
1611360000,5,600.82,0,8.65,65.8,10.85,60.51,64.02,0.61
1611363600,5,614.17,0,13.37,52.93,10.01,52.75,56.12,1.2
1611367200,4,707.63,0.13,23.31,35.76,10.61,46.91,50.49,1.74
1611370800,4,774.38,3.69,26.39,30.04,11.92,43.33,46.97,2.09
1611374400,4,687.6,6.04,19.36,45.78,12.4,39.58,43.11,2.53
1611378000,4,594.14,4.53,15.25,65.09,11.44,38.01,41.67,3.14
1611381600,4,520.71,2.52,10.97,92.98,10.01,40.41,44.08,2.44
1611385200,4,377.18,0.84,4.28,120.16,5.9,37.58,39.89,0.88
1611388800,4,350.48,0.65,3.56,125.89,5.19,35.06,36.97,0.63
1611392400,4,343.8,0.66,3.68,124.45,5.01,32.52,34.31,0.73
1611396000,4,350.48,0.85,5.06,120.16,5.42,30.16,31.86,0.94
1611399600,4,387.19,1.23,8.74,113.01,6.38,28.28,30.01,1.35
1611403200,4,433.92,1.02,14.4,98.71,7.09,26.71,28.54,1.81
1611406800,4,480.65,0.13,19.19,83.69,7.63,26.94,29.18,2.69
1611410400,4,514.03,0,20.22,75.1,8.11,29.17,32.25,4.05
1611414000,4,507.36,0,19.02,72.24,7.99,30.03,33.82,4.81
1611417600,4,480.65,0,15.94,71.53,7.45,29.28,33.49,5.07
1611421200,4,467.3,0,14.4,69.38,7.45,29.42,33.94,4.75
1611424800,4,460.63,0,13.71,65.09,7.87,31.78,36.4,3.55
1611428400,4,447.27,0,12.17,62.23,7.87,35.96,40.63,2.31
1611432000,4,440.6,0,9.94,59.37,6.86,39.44,44.36,1.76
1611435600,4,433.92,0,8.48,55.79,5.6,41.13,46.34,1.6
1611439200,4,440.6,0,8.05,50.78,4.77,41.21,46.62,1.66
1611442800,4,453.95,0,8.4,45.42,4.35,40.52,45.88,1.79
1611446400,4,473.98,0,10.2,39.34,4.35,40.42,45.44,1.9
1611450000,4,547.41,0.05,16.11,30.4,4.89,40.04,45.33,2.31
1611453600,4,741.01,1.3,30.16,14.84,6.68,40.31,46.44,2.85
1611457200,4,934.6,9.72,33.93,14.31,9.89,41.11,47.61,3.36
1611460800,4,741.01,8.83,22.96,49.35,14.07,36.91,42,2.69
1611464400,4,627.52,6.04,18.34,76.53,14.66,36.23,40.93,3.07
1611468000,4,534.06,3.58,13.88,105.86,13.59,36.98,41.44,3.64
1611471600,3,333.79,1.33,5.83,118.73,7.57,21.92,24.02,1.62
1611475200,3,290.39,0.94,4.46,123.02,6.08,18.41,19.86,1.19
1611478800,3,290.39,0.88,4.46,125.89,5.9,18.64,20.04,1.24
1611482400,3,310.42,1.1,6,125.89,6.38,19.28,20.75,1.49
1611486000,2,363.83,1.61,10.45,118.73,7.57,19.8,21.47,2.09
1611489600,2,433.92,1.48,17.65,103,8.35,19.66,21.7,2.82
1611493200,3,580.79,0.28,31.87,74.39,8.82,21.24,24.53,5
1611496800,3,660.9,0,36.33,54.36,8.7,23.2,27.96,7.16
1611500400,3,627.52,0,31.19,49.35,8.11,23.52,28.99,8.04
1611504000,3,560.76,0,23.99,50.78,7.03,23.12,28.78,8.23
1611507600,3,527.38,0,19.88,52.21,6.14,22.86,28.48,7.6
1611511200,3,507.36,0,17.82,52.21,5.42,21.79,26.96,5.13
1611514800,3,467.3,0,15.25,51.5,4.83,20.2,24.76,2.85
1611518400,2,447.27,0,13.2,49.35,4.95,19.92,24.47,2.22
1611522000,3,433.92,0,11.14,47.92,4.83,20.33,25.03,2.15
1611525600,3,433.92,0,10.37,46.49,4.95,20.95,25.86,2.15
1611529200,3,440.6,0,10.54,44.35,5.25,21.84,26.69,2.15
1611532800,3,467.3,0,12.51,40.41,5.48,23.05,27.56,2.22
1611536400,4,560.76,0.05,19.36,32.54,6.02,25.77,30.64,2.5
1611540000,4,807.76,1.4,35.99,16.09,7.87,31.41,37.88,2.95
1611543600,4,1041.41,8.94,42.84,11,10.73,37.52,44.94,3.1
1611547200,4,827.79,5.09,33.59,33.26,13.59,37.76,43.76,2.57
1611550800,4,694.28,4.19,24.68,52.93,14.54,41.53,47.37,3.01
1611554400,4,634.19,3.24,19.36,77.25,15.26,49.46,55.53,3.39
1611558000,4,440.6,1.87,8.23,117.3,10.97,42.37,45.82,0.87
1611561600,4,393.87,1.12,5.91,133.04,9.06,39.79,42.47,0.67
1611565200,4,373.84,0.95,5.48,133.04,7.75,37.07,39.6,0.79
1611568800,4,383.85,1.08,6.86,127.32,7.51,33.51,36,1.05
1611572400,4,433.92,1.4,11.48,115.87,8.23,30.33,32.85,1.52
1611576000,4,500.68,1.06,18.17,100.14,8.58,27.62,30.35,2.15
1611579600,4,700.95,0.14,33.93,68.67,9.18,28.04,31.85,4.02
1611583200,4,867.84,0,42.84,44.7,9.78,31.4,37.3,6.78
1611586800,4,907.9,0.01,43.53,36.48,10.13,34.34,41.98,8.74
1611590400,4,947.95,0.07,44.55,28.25,9.42,37.4,46.74,9.75
1611594000,4,1068.12,0.57,49.35,15.02,8.58,40.86,52.02,7.73
1611597600,4,1108.17,1.96,50.04,6.35,7.21,41.11,52.58,4.81
1611601200,4,1001.36,1.41,43.87,7.51,5.84,37.51,47.8,3.23
1611604800,4,821.11,0.15,32.22,18.06,5.19,34.35,43.58,2.85
1611608400,4,680.92,0.02,22.62,27.54,4.83,33.84,42.38,2.66
1611612000,4,620.84,0.01,18.17,32.9,5.01,37.73,45.76,2.15
1611615600,4,607.49,0.01,16.45,34.69,5.84,48.04,55.05,1.54
1611619200,5,634.19,0.01,17.14,35.76,7.33,64.15,68.84,0.74
1611622800,5,707.63,0.02,22.28,36.12,9.06,76.97,80.56,0.47
1611626400,5,947.95,0.95,39.41,21.1,10.25,80.71,85.59,1.55
1611630000,5,1241.68,13.41,45.24,12.7,11.33,78.01,84.29,2.88
1611633600,4,807.76,6.43,29.13,52.21,13.11,45.17,49.55,3.04
1611637200,4,634.19,4.36,20.39,74.39,12.88,34.15,38.46,4.02
1611640800,4,560.76,3.21,15.59,92.98,12.64,32.4,36.94,4.43
1611644400,3,377.18,1.54,6.77,117.3,7.45,20.62,22.94,2.01
1611648000,3,337.12,1.08,5.27,127.32,6.26,19.82,21.57,1.44
1611651600,3,333.79,0.99,5.18,130.18,6.08,20.78,22.47,1.41
1611655200,3,427.25,2.21,11.48,124.45,8.94,22.55,24.54,2.22
1611658800,3,587.46,3.86,22.28,108.72,11.8,24.87,27.51,3.58
1611662400,4,741.01,3.8,35.99,85.83,12.16,27.93,31.38,4.62
1611666000,4,794.41,0.65,43.53,62.94,11.21,32.21,36.6,5.57
1611669600,4,754.36,0,38.39,56.51,10.49,35.35,40.84,6.65
1611673200,4,707.63,0,33.24,56.51,10.01,36.93,43.37,7.6
1611676800,4,640.87,0,27.08,60.08,9.06,37.21,44.22,8.11
1611680400,4,594.14,0,22.96,62.23,8.11,36.83,43.96,8.11
1611684000,4,554.09,0,19.54,65.09,7.09,34.53,41.05,7.22
1611687600,4,487.33,0,15.25,68.67,6.02,30.98,36.64,5.19
1611691200,4,447.27,0,11.65,70.81,5.96,30.34,36.09,3.55
1611694800,4,447.27,0,9.34,71.53,7.33,34.24,40.68,2.15
1611698400,4,473.98,0,9,67.95,9.06,42.5,49.78,1.36
1611702000,5,507.36,0,9.68,60.8,9.54,50.26,58.12,1.09
1611705600,5,547.41,0,12,54.36,9.89,58.31,66.44,0.88
1611795600,5,580.79,0,17.14,50.07,11.09,84.25,89.28,0.74
1611799200,5,720.98,0.24,29.47,41.13,11.8,81.19,86.92,1.33
1611802800,5,867.84,5.42,34.27,38.98,12.64,76.52,82.77,2.06
1611806400,5,707.63,6.15,22.96,65.8,12.16,58.44,63.75,2.34
1611810000,5,587.46,4.75,16.62,85.83,12.16,51.48,56.57,2.76
1611813600,4,527.38,3.52,13.37,105.86,12.28,49.01,54.08,3.17
1611817200,4,390.53,1.45,6.43,118.73,7.75,30.86,33.45,1.33
1611820800,3,357.15,1.05,5.01,123.02,6.38,24.46,26.52,1.09
1611824400,3,343.8,0.94,4.71,120.16,5.72,22.48,24.67,1.14
1611828000,3,343.8,0.94,5.66,114.44,5.66,21.58,23.92,1.09
1611831600,3,367.17,1.05,8.48,105.86,6.14,23.03,25.61,1.08
1611835200,4,403.88,0.8,12.17,95.84,6.44,27.1,30.32,1.14
1611838800,4,480.65,0.12,18.51,80.82,7.99,30.45,34.67,2.01
1611842400,4,527.38,0,21.94,69.38,8.94,32.52,38.08,3.52
1611846000,4,520.71,0,21.59,67.23,8.58,33.43,39.87,4.37
1611849600,4,500.68,0,17.82,72.24,7.87,35.99,43.07,4.62
1611853200,4,494,0,15.42,81.54,7.99,41.41,49.32,4.12
1611856800,4,500.68,0,13.88,87.98,8.7,44.83,53.36,2.79
1611860400,4,473.98,0,11.48,88.69,8.46,44.4,53.12,1.77
1611864000,4,447.27,0,8.82,84.4,7.51,42.11,50.64,1.39
1611867600,4,433.92,0,7.11,80.11,6.32,37.87,45.43,1.25
1611871200,4,420.57,0,6.51,76.53,5.9,33.19,39.41,1.3
1611874800,4,423.91,0,6.77,71.53,6.14,29.52,34.84,1.36
1611878400,4,440.6,0,8.4,67.23,6.56,28.35,33.33,1.46
1611882000,4,494,0,13.2,61.51,7.27,28.45,33.55,1.71
1611885600,4,620.84,0.18,23.99,50.78,8.7,27.91,33.26,2.12
1611889200,4,694.28,3.1,27.76,49.35,10.13,25.35,30.33,2.47
1611892800,2,574.11,4.02,19.02,68.67,9.89,19.1,22.87,2.47
1611896400,2,480.65,3.13,12.51,87.98,9.54,16.5,19.65,2.5
1611900000,2,433.92,2.1,9,111.58,9.54,18.3,21.4,2.57
1611903600,3,353.81,1.17,5.74,121.59,7.21,14.72,16.81,1.76
1611907200,3,330.45,1.01,5.36,121.59,6.5,13.09,14.79,1.44
1611910800,3,327.11,0.99,5.48,120.16,6.44,14.8,16.78,1.36
1611914400,2,337.12,0.8,7.37,113.01,6.74,18.17,20.77,1.35
1611918000,3,373.84,0.66,11.14,100.14,7.39,21.65,25.06,1.46
1611921600,3,417.23,0.35,15.42,88.69,7.75,24.93,29.26,1.65
1611925200,4,520.71,0.04,23.31,70.81,9.54,28.4,33.93,2.63
1611928800,4,574.11,0,25.02,60.8,10.49,32.19,39.28,3.93
1611932400,4,560.76,0,22.28,60.8,9.66,37.77,46.52,4.69
1611936000,4,520.71,0,17.99,65.09,8.23,42.94,52.28,4.37
1611939600,4,507.36,0,16.28,70.1,7.21,45.4,53.88,3.42
1611943200,4,500.68,0,15.08,75.1,6.56,47.97,55.9,2.44
1611946800,5,487.33,0,12.34,81.54,6.32,55.39,64.49,1.76
1611950400,5,473.98,0,8.91,84.4,6.14,66.17,77.49,1.41
1611954000,5,467.3,0,7.45,83.69,6.38,75.83,89.03,1.22
1611957600,5,460.63,0,6.94,80.82,5.9,78.85,91.87,1.24
1611961200,5,453.95,0,6.86,77.96,5.13,78.47,90.41,1.14
1611964800,5,460.63,0,7.8,75.82,4.71,77.23,88.04,1.11
1611968400,5,500.68,0,11.82,71.53,4.77,75.67,85.67,1.33
1611972000,5,620.84,0.1,22.28,62.94,5.9,74.87,84.44,1.85
1611975600,5,720.98,2.77,27.76,59.37,7.51,72.16,81.1,2.34
1611979200,5,540.73,3.38,16.45,77.96,8.23,53.08,59.28,2.03
1611982800,4,467.3,2.79,11.48,91.55,8.23,48.86,54.7,2.57
1611986400,4,420.57,1.75,7.97,111.58,7.87,46.41,51.98,2.34
1611990000,4,300.41,0.65,3.51,105.86,4.35,27.54,30.91,1.16
1611993600,3,290.39,0.54,3.77,101.57,4.05,23.92,26.97,1
1611997200,3,290.39,0.44,4.93,95.84,4.41,22.11,24.99,1.14
1612000800,3,300.41,0.41,6.6,90.12,5.13,20.41,23.11,1.3
1612004400,2,320.44,0.47,8.74,83.69,5.78,18.89,21.41,1.46
1612008000,2,347.14,0.33,11.48,77.25,6.08,18.15,20.61,1.71
1612011600,2,397.21,0.04,15.42,69.38,7.03,19.45,22.22,2.41
1612015200,3,433.92,0,16.97,64.37,7.75,24.69,28.36,3.58
1612018800,4,433.92,0,14.74,68.67,6.8,37.19,42.46,4.18
1612022400,5,427.25,0,11.48,75.1,5.54,51.16,58.22,4.18
1612026000,5,427.25,0,10.03,80.82,5.07,61.09,69.47,3.8
1612029600,5,440.6,0,9,92.98,5.48,73.75,83.36,2.88
1612033200,5,453.95,0,7.54,107.29,7.15,89.21,99.73,1.77
1612036800,5,467.3,0,6.26,113.01,8.7,102.59,113.69,1.27
1612040400,5,487.33,0,5.57,108.72,10.01,113.5,124.91,0.96
1612044000,5,507.36,0,5.66,101.57,10.73,121.59,132.97,0.73
1612047600,5,520.71,0,6.08,91.55,10.37,122.97,133.78,0.86
1612051200,5,527.38,0,7.37,81.54,9.3,117.46,126.97,1.12
1612054800,5,560.76,0,11.48,70.81,8.11,105.21,113.23,1.69
1612058400,5,647.54,0.11,20.91,56.51,7.75,88.35,95.14,2.44
1612062000,5,694.28,2.63,23.99,52.21,8.23,71.19,76.78,2.79
1612065600,5,567.44,3.44,15.08,69.38,8.7,54.77,58.89,2.34
1612069200,5,507.36,2.77,10.97,87.98,9.42,56.19,60.33,2.5
1612072800,5,494,1.82,8.48,114.44,10.13,62.28,66.54,2.53
1612076400,4,333.79,0.69,3.47,111.58,5.72,35.37,37.69,0.97
1612080000,4,307.08,0.59,3.17,110.15,4.89,28.43,30.39,0.85
1612083600,4,310.42,0.59,3.56,108.72,4.77,27.28,29.24,0.92
1612087200,4,320.44,0.69,4.58,107.29,5.07,26.6,28.58,1.03
1612090800,4,343.8,0.85,6.77,101.57,5.54,26.74,28.82,1.24
1612094400,4,380.52,0.66,10.03,94.41,5.84,28.59,30.92,1.49
1612098000,4,433.92,0.08,13.88,84.4,6.56,35.69,38.81,1.98
1612101600,5,473.98,0,14.91,77.25,7.15,51.67,56.58,2.69
1612105200,5,480.65,0,13.37,80.82,6.97,65.94,72.54,3.01
1612108800,5,473.98,0,10.45,94.41,7.09,76.55,84.43,3.01
1612112400,5,487.33,0,8.91,115.87,9.3,92.47,102.23,2.82
1612116000,5,473.98,0,7.8,123.02,9.78,94.65,105.46,2.25
1612119600,5,433.92,0,7.11,105.86,7.33,83.44,94.02,1.92
1612123200,5,413.9,0,7.03,88.69,6.02,76.89,87.06,2.01
1612126800,5,393.87,0,6.26,79.39,5.07,73.08,82.64,1.85
1612130400,5,387.19,0,6.26,73.67,4.89,71.63,80.69,1.87
1612134000,5,390.53,0,6.6,70.1,5.07,70.4,78.98,2.12
1612137600,5,403.88,0,7.97,67.23,5.31,67.16,74.89,2.38
1612141200,5,467.3,0,13.2,60.8,5.96,62.2,69.03,3.1
1612144800,5,614.17,0.15,25.71,45.78,7.63,56.97,63.42,4.37
1612148400,5,727.65,4.19,30.5,40.05,9.42,50.92,57.11,5.19
1612152000,4,594.14,5.31,20.22,58.65,9.78,36.76,41.49,4.31
1612155600,4,500.68,4.08,15.25,75.1,10.13,32.23,36.71,4.43
1612159200,4,460.63,2.68,12.34,97.28,10.37,32.86,37.37,4.69
1612162800,3,317.1,0.94,4.93,105.86,5.48,21.57,23.66,1.81
1612166400,2,300.41,0.78,4.07,108.72,4.59,19.93,21.62,1.41
1612170000,2,300.41,0.8,4.11,108.72,4.41,18.68,20.3,1.46
1612173600,2,317.1,1.1,5.36,107.29,4.77,18.06,19.67,1.63
1612177200,2,363.83,1.61,9,100.14,5.6,17.97,19.7,2
1612180800,2,427.25,1.44,14.74,87.98,6.08,18.43,20.42,2.38
1612184400,3,487.33,0.22,20.05,73.67,7.03,20.98,23.7,3.26
1612188000,4,534.06,0,22.62,65.8,8.23,25.57,29.81,4.81
1612191600,4,554.09,0,22.28,63.66,8.58,29.35,35.02,5.89
1612195200,4,527.38,0,18.17,65.8,7.87,31.87,38.54,6.27
1612198800,4,507.36,0,15.08,65.09,6.91,34.18,41.3,6.14
1612202400,4,473.98,0,13.2,61.51,5.96,34.72,41.79,4.75
1612206000,4,420.57,0,10.8,58.65,5.31,32.52,39.57,2.76
1612209600,4,377.18,0,8.57,56.51,4.95,30.06,37.01,2.03
1612213200,4,350.48,0,7.11,55.08,4.65,27.46,33.73,1.77
