DATE,AQI,CO,NO,NO2,O3,SO2,PM_5,PM10,NH3
1635674400,5,947.95,1.96,19.71,128.75,16.93,94.73,151.78,12.79
1635678000,5,1468.66,3.24,42.5,78.68,20.03,113.56,189.23,18.49
1635681600,5,1976.01,1.42,73.34,32.54,23.6,129.65,222.54,25.08
1635685200,5,2483.37,4.58,95.96,3.71,29.56,151.6,266.85,33.94
1635688800,5,3044.13,19.45,94.59,0.05,36.24,185.36,329.48,42.56
1635692400,5,3738.4,37.1,87.74,0,41.96,229.75,401.8,49.14
1635696000,5,4592.9,59.01,79.51,0,52.45,294.82,487.35,55.73
1635699600,5,5233.76,76,74.71,0,61.99,348.23,557.53,64.85
1635703200,5,5180.36,77.78,73.34,0,64.85,359.01,570.17,74.98
1635706800,5,4753.11,72.42,74.71,0,62.94,345.21,537.28,81.06
1635710400,5,4806.52,74.21,72.66,0,62.94,366.1,548.85,79.04
1635714000,5,5340.58,85.83,67.86,0,57.22,423.68,598.74,65.86
1635717600,5,5821.23,98.35,61.69,0,44.82,481.31,652.42,48.13
1635721200,5,6408.69,109.97,58.95,0,41.01,549.55,712.97,37.49
1635724800,5,7370,125.17,64.43,0,46.25,641.61,795.47,33.94
1635728400,5,8224.49,132.32,73.34,0,53.88,715.54,869.17,34.96
1635732000,5,9613.04,164.51,73.34,0.1,63.9,821.55,1002.88,43.06
1635735600,5,11642.46,219.94,81.57,1.65,76.29,963.98,1178.84,49.14
1635739200,5,10040.28,143.05,153.54,14.66,104.9,821.13,997.12,47.62
1635742800,5,9185.79,57.22,219.35,79.39,105.86,802.89,974.22,43.57
1635746400,5,8010.86,18.1,186.44,223.16,103.95,790.47,951.78,35.46
1635750000,5,2056.12,8.27,73.34,191.69,141.14,228.74,286.91,14.06
1635753600,5,1348.5,5.25,51.41,200.27,120.16,164.48,210.29,10.89
1635757200,5,1174.93,4.64,54.15,197.41,133.51,151.25,194.74,10.13
1635760800,5,1522.06,6.43,78.14,144.48,150.68,168.07,226.92,14.82
1635764400,5,2376.56,7.82,122.01,77.96,150.68,213.72,299.81,23.31
1635768000,5,3311.16,3.8,164.51,24.32,125.89,257.02,367.09,30.91
1635771600,5,3631.59,2.37,148.06,6.08,82.02,274.5,401.58,36.48
1635775200,5,3417.97,0.52,105.56,15.2,53.88,274.53,400.44,38
1635778800,5,3097.53,0.01,75.4,38.98,46.25,268.29,379.53,35.97
1635782400,5,2483.37,0,50.72,74.39,44.35,243.14,328.99,29.89
1635786000,5,2536.77,0,52.78,65.8,41.01,256.9,342.97,27.87
1635789600,5,2536.77,0,55.52,59.37,36.24,269,350.4,20.77
1635793200,5,2429.96,0,54.84,54.36,30.52,272.11,342.32,12.92
1635796800,5,2269.74,0,47.98,52.21,26.23,274.8,335.68,8.61
1635800400,5,2109.53,0,39.07,52.21,23.13,282.43,336.53,6.78
1635804000,5,2002.72,0,32.56,55.79,22.41,292.02,341.91,5.76
1635807600,5,1949.31,0,30.16,59.37,23.84,301.29,349.08,5.38
1635811200,5,1949.31,0,30.5,61.51,25.75,308.19,354.69,5.26
1635814800,5,2002.72,0,33.93,58.65,27.89,314.54,363.94,6.21
1635818400,5,2349.85,0.21,47.98,48.64,35.29,333.12,394.85,9.5
1635822000,5,2803.8,4.64,63.75,46.49,46.25,354.6,426.29,13.17
1635825600,5,2803.8,9.5,68.55,75.82,62.94,348.27,415.07,16.21
1635829200,5,2777.1,11.06,68.55,103,72.48,353.05,417.05,20.77
1635832800,5,2750.4,9.5,67.86,140.19,81.06,372.33,432.6,23.05
1635836400,5,1415.25,5.76,52.09,183.11,115.39,229.5,260.06,10.64
1635840000,5,1134.87,3.97,43.87,211.72,104.9,200.56,227.89,8.99
1635843600,5,1108.17,3.24,45.93,223.16,106.81,202.12,230.03,9.5
1635847200,5,1922.61,5.48,80.88,150.2,104.9,241.33,291.6,19
1635850800,5,3738.4,10.62,157.65,60.08,103,337.38,422.8,31.92
1635854400,5,5554.2,24.36,222.09,6.44,103,422.85,536.33,42.05
1635858000,5,6301.88,40.68,216.6,0,95.37,458.55,595.89,48.13
1635861600,5,6141.66,36.21,178.22,0,77.25,461.23,614.27,47.62
1635865200,5,5020.14,12.41,137.09,6.97,59.6,423.92,558.68,40.02
1635868800,5,2937.32,0,71.29,75.1,48.64,321.05,402.2,27.87
1635872400,5,2803.8,0,60.32,69.38,41.48,324.3,404.68,26.35
1635876000,5,2803.8,0,58.95,56.51,35.76,331.2,406.85,20.27
1635879600,5,2696.99,0,59.63,50.07,30.99,325.31,388.36,13.05
1635883200,5,2563.48,0,58.95,46.49,29.09,314.23,365.48,9.37
1635886800,5,2403.26,0,56.21,45.78,29.09,308.43,351.8,7.73
1635890400,5,2349.85,0,54.15,43.99,29.8,310.21,349.97,6.78
1635894000,5,2456.67,0,56.21,35.76,30.04,324.07,365.37,6.59
1635897600,5,2643.59,0.03,63.06,24.68,31.47,345.44,392.16,7.22
1635901200,5,3044.13,1.47,74.03,9.75,35.76,377.48,439.33,10.13
1635904800,5,3952.03,16.54,82.25,0.84,47.68,440.02,530.1,16.72
1635908400,5,5126.95,46.94,87.05,5.05,61.99,514.06,628.77,23.56
1635912000,5,5287.17,49.17,108.3,20.21,83.92,523.52,625.95,29.13
1635915600,5,5500.79,38.44,134.35,56.51,98.23,550.79,654.97,35.46
1635919200,5,5020.14,20.34,135.72,131.61,114.44,557.78,651.66,33.44
1635922800,5,1895.9,4.69,53.47,205.99,91.55,269.14,308.22,14.19
1635926400,5,1214.98,2.35,30.85,217.44,65.8,182.01,210.85,10.89
1635930000,5,1054.76,1.66,27.42,220.3,60.08,154.92,181.43,11.27
1635933600,5,1842.5,3.8,58.95,144.48,62.94,179.43,233.54,19.76
1635937200,5,3364.56,8.61,116.53,54.36,72.48,254.8,355.47,29.89
1635940800,5,5020.14,29.5,159.03,4.25,81.06,336.55,482.38,39.52
1635944400,5,6462.1,66.16,164.51,0,91.55,417.18,610.92,52.18
1635948000,5,8865.36,125.17,174.11,0,108.72,561.27,810.65,72.96
1635951600,5,11749.27,202.06,178.22,0,125.89,750.04,1029.16,96.26
1635955200,5,12817.38,236.03,169.99,0,123.98,830.37,1095.64,102.34
1635958800,5,11428.83,212.79,135.72,0,93.46,753.15,991.42,88.16
1635962400,5,8438.11,153.78,95.96,0,56.74,577.01,760.11,62.82
1635966000,5,4219.06,43.81,79.51,0.02,29.8,326.7,423.43,38
1635969600,5,2643.59,4.41,70.6,4.96,18.84,261.08,327.55,27.11
1635973200,5,2189.64,0.01,45.93,31.11,14.54,258.1,312.69,21.79
1635976800,5,2136.23,0,31.19,48.64,12.28,270.85,321.94,17.73
1635980400,5,2189.64,0,28.45,40.77,11.44,284.43,337.96,13.55
1635984000,5,2296.45,0.08,32.56,23.6,12.4,292.06,352.58,12.03
1635987600,5,2510.07,2.93,40.44,5.72,16.45,302.67,381,14.44
1635991200,5,3097.53,17.43,43.53,0.37,24.32,329.63,440.56,19.51
1635994800,5,3578.19,31.74,47.3,4.02,30.99,352.34,482.59,23.81
1635998400,5,3685,25.93,58.95,19.49,38.62,362.61,485.88,27.11
1636002000,5,3952.03,19.67,72.66,54.36,44.35,402.15,541.02,28.12
1636005600,5,3791.81,10.62,71.97,121.59,46.25,430.85,576.7,26.09
1636009200,5,1428.6,1.62,20.56,223.16,71.53,245.81,299.23,10.26
1636012800,5,1148.22,0.71,11.48,254.63,61.04,217.11,259.25,8.99
1636016400,5,1094.82,0.52,10.37,266.08,57.7,210.95,251.91,9.5
1636020000,5,1708.98,1.62,40.1,205.99,62.94,247.27,317.57,20.01
1636023600,5,2830.51,2.04,95.96,143.05,82.97,309.49,429.26,40.53
1636027200,5,4165.65,0.71,169.99,60.08,106.81,370.28,539.3,63.33
1636030800,5,5393.98,13.08,219.35,2.24,129.7,425.94,648.97,88.16
1636034400,5,6088.26,40.68,213.86,0,135.42,460.43,733.98,109.43
1636038000,5,6141.66,51.86,200.15,0,123.98,466.7,763.08,118.55
1636041600,5,6088.26,54.99,183.7,0,113.49,478.47,771.7,120.58
1636045200,5,6034.85,56.77,164.51,0,106.81,495.92,778.33,116.53
1636048800,5,5607.6,52.75,142.57,0,87.74,483.18,734.04,98.29
1636052400,5,4806.52,40.23,119.27,0,58.65,444.65,643.47,65.86
1636056000,5,4112.24,28.61,97.33,0,36.24,409.8,573.11,42.05
1636059600,5,3471.37,21.9,75.4,0.01,22.89,377.03,517.64,26.6
1636063200,5,2883.91,16.76,56.21,0.02,15.74,343.37,461.86,19.76
1636066800,5,2616.88,14.53,45.24,0.03,14.9,325.54,428.31,19.51
1636070400,5,2643.59,16.76,40.1,0.02,17.17,323.87,422.33,21.28
1636074000,5,2910.61,25.7,36.33,0,22.17,342.07,451.12,25.33
1636077600,5,3791.81,50.96,33.59,0.08,30.52,390.86,537.51,28.63
1636081200,5,4753.11,81.36,36.33,1.27,34.81,435.3,616.76,29.13
1636084800,5,3097.53,15.87,65.12,38.27,33.38,317.12,420,28.63
1636088400,5,2964.02,11.73,59.63,77.96,34.81,320.29,427.48,27.87
1636092000,5,2723.69,6.98,50.04,141.62,34.81,333.44,438.41,25.33
1636095600,5,1068.12,0.94,12.17,240.33,48.16,158.67,189.38,9.75
1636099200,5,821.11,0.57,7.37,231.74,32.42,107.69,128.73,8.87
1636102800,5,734.33,0.55,7.63,220.3,27.18,85.07,103.43,9.12
1636106400,5,1201.63,2.4,29.47,161.65,29.09,92.84,132.32,15.2
1636110000,5,1976.01,4.53,64.43,94.41,31.47,118.62,190.29,22.55
1636113600,5,2643.59,2.6,109.67,33.26,33.38,138.95,233.78,30.15
1636117200,5,3097.53,8.16,134.35,2.03,36.72,155.4,273.34,40.53
1636120800,5,3471.37,23.47,131.61,0.03,41.96,180.41,328.91,53.2
1636124400,5,3791.81,34.42,122.01,0,47.21,209.91,382.62,66.88
1636128000,5,4058.84,43.81,104.19,0,49.11,245.61,433.27,73.97
1636131600,5,4325.87,50.96,86.37,0,43.39,278.3,467.82,67.89
1636135200,5,4272.46,50.96,74.03,0,30.99,285.45,452.62,51.68
1636138800,5,3898.62,43.81,65.8,0,19.07,267.35,387.03,33.94
1636142400,5,3417.97,31.29,59.63,0,12.64,243.14,326.55,23.05
1636146000,5,2937.32,18.33,55.52,0.06,10.37,223.27,285.21,17.73
1636149600,5,2563.48,5.2,52.78,1.59,9.3,204.73,250.65,16.21
1636153200,5,2456.67,0.48,46.61,9.12,8.58,203.54,240.32,13.81
1636156800,5,2483.37,0.04,39.41,21.82,8.94,212.91,244.92,13.17
1636160400,5,2643.59,0,35.64,38.27,11.56,231.1,263.97,14.57
1636164000,5,3017.43,0.47,39.76,43.27,17.64,262.08,306.13,17.73
1636167600,5,3417.97,2.65,40.1,64.37,25.27,300.99,351.38,21.79
1636171200,5,3791.81,1.77,26.05,141.62,37.67,355.51,396.72,29.13
1636174800,5,3791.81,0.81,14.39,208.85,35.29,370.22,406.48,32.17
1636178400,5,3738.4,0.54,10.54,254.63,29.8,360.85,390.82,33.44
1636182000,5,2643.59,0.34,7.2,288.96,19.07,250.38,271.84,26.6
1636185600,5,2082.82,0.31,6.51,294.69,14.66,196.22,218.15,21.53
1636189200,5,1815.8,0.29,6.68,297.55,12.76,167,189.4,19.51
1636192800,5,1735.69,0.33,10.02,286.1,13.23,152.66,177.4,19.51
1636196400,5,1789.09,0.25,15.77,266.08,13.83,152.53,180.3,20.77
1636200000,5,1895.9,0.04,20.91,246.05,14.31,159.3,189.16,23.05
1636203600,5,2002.72,0,22.28,231.74,14.66,169.66,203.13,24.83
1636207200,5,2109.53,0,22.28,220.3,15.26,182.79,221.39,26.6
1636210800,5,2162.93,0,21.08,205.99,16.21,192.78,234.4,28.12
1636214400,5,2162.93,0,19.54,188.83,17.4,196.84,239.16,28.37
1636218000,5,2082.82,0,17.99,174.52,17.17,194.01,234.7,28.12
1636221600,5,1949.31,0,15.94,158.79,14.54,184.79,220,27.11
1636225200,5,1762.39,0,13.71,141.62,11.56,173.63,201.62,25.84
1636228800,5,1615.52,0,12.17,127.32,10.01,166.38,191.8,24.83
1636232400,5,1535.42,0,11.31,118.73,9.54,164.26,189.11,24.07
1636236000,5,1482.01,0,10.8,113.01,9.54,166.43,191.16,23.31
1636239600,5,1468.66,0,11.14,104.43,9.54,169.4,194.13,22.04
1636243200,5,1482.01,0,12.51,94.41,9.89,171.02,196.56,19.76
1636246800,5,1562.12,0,16.11,82.25,11.68,177.05,206.67,17.99
1636250400,5,1762.39,0.06,24.33,68.66,15.97,187.48,227.69,18.24
1636254000,5,1976.01,1.58,32.22,62.94,20.98,196.15,244.74,18.75
1636257600,5,2029.42,3.63,31.53,82.97,26.46,201.55,252.01,19.51
1636261200,5,1842.5,2.93,24.33,123.02,26.23,197.26,246.2,19.25
1636264800,5,1642.23,1.55,15.94,173.09,24.56,195.02,239.31,19.25
1636268400,5,1441.96,0.42,6.08,220.3,21.93,164.4,195.32,15.58
1636272000,5,1241.68,0.36,5.4,226.02,19.79,140.17,169.24,13.55
1636275600,5,1174.93,0.34,6,234.6,18.84,129.55,158.5,13.3
1636279200,5,1375.2,0.87,16.96,197.41,19.55,126.89,165.86,15.58
1636282800,5,1735.69,1.08,35.99,144.48,20.5,135.8,190.38,19.51
1636286400,5,2109.53,0.22,57.58,97.27,22.17,147.84,215.69,23.81
1636290000,5,2456.67,0,74.71,64.37,24.56,166.7,250.61,29.13
1636293600,5,2777.1,0,84.31,38.62,26.23,192.39,297.5,34.96
1636297200,5,2964.02,0.09,83.63,21.46,25.51,216.7,337.17,38
1636300800,5,3070.83,0.8,78.14,9.57,23.37,236.42,362.01,35.97
1636304400,5,2990.72,1.27,69.92,6.62,19.55,241.89,360.84,30.91
1636308000,5,2616.88,0.32,56.89,16.27,13.71,224.51,316.45,24.57
1636311600,5,2136.23,0,37.7,43.63,10.01,202.51,259.17,21.28
1636315200,5,2082.82,0,31.19,52.21,10.01,206.65,254.57,17.99
1636318800,5,2162.93,0,26.39,58.65,10.01,218.55,263.67,15.58
1636322400,5,2269.74,0,22.62,65.8,10.01,234.39,278.22,14.31
1636326000,5,2376.56,0,20.91,70.1,10.73,250.37,292.22,12.79
1636329600,5,2483.37,0,21.93,67.95,11.68,263.49,304.75,11.4
1636333200,5,2696.99,0,28.79,57.94,14.31,279.96,328.21,12.03
1636336800,5,3097.53,0.2,43.18,40.41,19.31,303.04,369.14,15.96
1636340400,5,3311.16,3.44,47.98,42.92,22.41,312.05,384.38,19.51
1636344000,5,3257.75,4.81,41.13,87.26,25.03,313.67,382.04,22.55
1636347600,5,3177.64,3.16,33.24,160.22,25.99,322.07,391.66,24.83
1636351200,5,3017.43,1.54,21.93,240.33,25.27,320.2,383.73,26.09
1636354800,5,2082.82,0.53,9.68,288.96,27.42,192.99,217.05,22.29
1636358400,5,1789.09,0.48,8.91,294.69,23.84,154.5,173.44,19.76
1636362000,5,1642.23,0.46,9.6,300.41,21.22,138.41,156.24,19
1636365600,5,1922.61,1.08,22.96,257.49,22.41,142.97,174.77,20.77
1636369200,5,2510.07,1.77,47.3,200.27,25.27,168.84,223.64,24.83
1636372800,5,3150.94,1.12,76.77,143.05,28.13,198.77,272.14,30.15
1636376400,5,3738.4,0.02,97.33,91.55,31.47,233.94,329.01,36.98
1636380000,5,4112.24,0,105.56,57.94,32.9,271.49,392.88,42.05
1636383600,5,4272.46,0,100.08,39.34,30.99,298.16,433.69,43.57
1636387200,5,4219.06,0.01,87.74,30.04,27.89,310.98,443.03,40.53
1636390800,5,3898.62,0.01,74.03,29.33,24.08,301,418.14,38
1636394400,5,3204.35,0,56.89,39.34,17.64,259.25,342.16,33.94
1636398000,5,2403.26,0,35.3,67.23,13.71,211.51,257.53,29.64
1636401600,5,2002.72,0,25.36,82.25,14.19,198.09,233.4,26.09
1636405200,5,1735.69,0,19.54,92.98,15.26,194.35,225.48,22.8
1636408800,5,1562.12,0,16.11,97.27,14.9,190.3,219.22,19.25
1636412400,5,1468.66,0,15.42,90.84,13.59,185.91,213.66,15.2
1636416000,5,1441.96,0,16.62,80.82,12.76,181,209.1,12.03
1636419600,5,1508.71,0,21.08,68.66,13.47,181.77,215.22,11.02
1636423200,5,1762.39,0.48,30.85,53.64,16.69,192.18,240.19,13.05
1636426800,5,2002.72,4.69,35.3,51.5,19.55,206.87,268.14,15.45
1636430400,5,2162.93,5.98,36.33,70.81,23.13,225.08,293.34,17.99
1636434000,5,2189.64,4.25,31.19,121.59,25.27,247.07,314.38,20.01
1636437600,5,2162.93,2.01,21.93,200.27,28.85,273.81,330.59,20.01
1636441200,5,1708.98,0.71,11.48,277.52,51.02,229.35,260.8,13.93
1636444800,5,1588.82,0.54,9.77,297.55,51.5,204.41,231.09,13.55
1636448400,5,1588.82,0.49,10.28,308.99,47.68,194.48,220.69,14.95
1636452000,5,1895.9,1.12,23.65,266.08,41.96,198.23,238.94,18.24
1636455600,5,2429.96,1.45,49.35,191.69,36.72,211.88,276.05,22.8
1636459200,5,2937.32,0.35,78.83,125.89,34.33,220.64,302.39,27.36
1636462800,5,3417.97,0,100.08,82.97,34.81,240.59,341.91,32.93
1636466400,5,3738.4,0,111.04,60.08,35.29,271.06,400.9,39.52
1636470000,5,3845.21,0,109.67,49.35,34.33,298.99,449.9,44.08
1636473600,5,3952.03,0,104.19,39.7,32.9,324.13,486.69,45.6
1636477200,5,4112.24,0.07,102.82,22.89,30.52,352.35,524.68,43.57
1636480800,5,4005.43,0.71,98.71,9.39,24.08,359.41,524.53,34.45
1636484400,5,3738.4,1.79,86.37,3.93,17.88,349.67,487.08,24.32
1636488000,5,3578.19,3.16,74.03,1.59,17.64,348.36,466.68,22.8
1636491600,5,3578.19,5.09,66.49,0.6,21.22,357.51,468.85,27.36
1636495200,5,3524.78,7.1,61.69,0.25,26.7,366.73,475.62,38.5
1636498800,5,3524.78,9.05,58.95,0.13,30.52,374.57,479.97,52.69
1636502400,5,3631.59,11.62,61.69,0.11,34.81,386.75,489.7,69.92
1636506000,5,4005.43,18.1,65.12,0.05,40.53,410.44,521.89,80.05
1636509600,5,4913.33,37.55,69.23,0.17,46.73,466.14,614.96,72.96
1636513200,5,5981.45,59.01,76.77,3.17,47.21,521.09,705.42,54.21
1636516800,5,5126.95,14.98,91.85,55.79,43.87,463.52,597.91,44.58
1636520400,5,4753.11,7.15,71.97,143.05,41.48,461.89,586.97,38.5
1636524000,5,4272.46,3.19,47.98,254.63,37.19,467.52,580.15,32.93
1636527600,5,2883.91,0.54,12,323.3,37.19,311.4,355.25,27.61
1636531200,5,2243.04,0.42,9,303.27,27.42,236.64,270.73,22.04
1636534800,5,2109.53,0.39,9.51,300.41,23.6,218.34,250.81,21.53
1636538400,5,2510.07,1.1,28.1,248.91,25.27,232.66,283.99,23.31
1636542000,5,3204.35,1.42,59.63,174.52,27.66,263.37,343.11,27.36
1636545600,5,3845.21,0.3,94.59,105.86,30.28,289.64,390.57,33.94
1636549200,5,4272.46,0,120.64,61.51,33.86,316.68,440.43,42.05
1636552800,5,4646.3,0.04,137.09,28.97,37.67,350.59,506.47,52.18
1636556400,5,4913.33,1.47,138.46,7.69,39.58,381.24,565.29,59.28
1636560000,5,5073.55,6.93,124.75,0.99,39.58,412.74,617.29,61.81
1636563600,5,5126.95,13.19,108.3,0.13,38.62,436.84,654.89,58.77
1636567200,5,4913.33,16.32,91.85,0.04,32.42,434.56,637.94,49.65
1636570800,5,4486.08,15.65,78.83,0.04,24.56,414.74,582.95,40.02
1636574400,5,4219.06,14.19,69.92,0.04,21.93,408.05,550.19,35.97
1636578000,5,4112.24,13.52,63.75,0.04,21.93,410.89,538.59,35.97
1636581600,5,3952.03,13.08,58.26,0.04,22.17,410.53,527.98,40.02
1636585200,5,3845.21,13.19,54.15,0.05,23.13,410.57,518.47,46.1
1636588800,5,3845.21,13.97,53.47,0.07,25.75,415.04,517.11,49.65
1636592400,5,4005.43,19.22,53.47,0.04,30.52,430,539.29,52.18
1636596000,5,4806.52,40.68,54.15,0.11,38.15,479.39,628.59,45.6
1636599600,5,5874.63,69.74,56.89,1.88,42.92,533.8,723.51,38.5
1636603200,5,4966.74,27.05,84.31,27.89,42.92,459.2,602.22,34.96
1636606800,5,4806.52,13.52,84.31,89.41,45.3,465.15,602.47,33.44
1636610400,5,4539.49,6.65,70.6,188.83,45.78,491.79,627.36,29.39
1636614000,5,2323.15,1.2,22.96,331.88,76.29,326.66,383.79,14.82
1636617600,5,1949.31,0.59,13.19,349.04,63.9,280.26,324.82,13.81
1636621200,5,1655.58,0.47,11.48,317.57,46.25,230.18,268.24,13.93
1636624800,5,1762.39,0.86,22.62,248.91,35.29,213.4,260.54,16.97
1636628400,5,2243.04,0.96,45.93,173.09,30.99,228.74,296.13,22.29
